,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000
quickmid,0.0026362737,0.0057219664,0.0088674227,0.0121610165,0.0156488419,0.0192162991,0.0228432020,0.0266706944,0.0309696992,0.0334165891,0.0374790827,0.0416415532,0.0451425711,0.0483979384,0.0528581937,0.0589818954,0.0597100258,0.0639535586,0.0683978399,0.0725352764
counting,0.0214881102,0.0230034987,0.0350259940,0.0475672881,0.0593470732,0.0715347131,0.0842411518,0.0965220133,0.1091940403,0.1223262946,0.1345325311,0.1483976046,0.1593330701,0.1738390128,0.1844176451,0.1980850697,0.2107730707,0.2244265079,0.2358471553,0.2503757477
